Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
Phel_clc_contig_10890,75.6253049045891,-1.57100646167715,0.431101398220395,-3.64416925614794,0.000268256851542056,0.00282148934753011,,,,,,,,,,,,,,
Phel_clc_contig_10899,45.1490193168577,1.62402671221165,0.507866414362231,3.19774386784577,0.00138507242941566,0.0105462373483304,,,,,,,,,,,,,,
Phel_clc_contig_10908,523.69665411896,-1.33699031741536,0.354312531627878,-3.77347736269051,0.000160987833061447,0.00186863004503568,,,,,,,,,,,,,,
Phel_clc_contig_1091,3652.74181634433,1.65823468279034,0.434522935833464,3.81621899799065,0.000135512240667404,0.00162399042332605,,,,,,,,,,,,,,
Phel_clc_contig_10911,23.5680780483174,4.74484988688839,0.606805797530492,7.81938786049577,5.30808239940721E-15,8.54147584048201E-13,,,,,,,,,,,,,,
Phel_clc_contig_10912,10.1766473370811,-1.91613216607935,0.71864996167693,-2.66629411849987,0.00766925646157945,0.03983147349025,,,,,,,,,,,,,,
Phel_clc_contig_10913,23.4355369677324,2.38033255069584,0.804732636746212,2.95791725351202,0.00309725253567281,0.0196800450520121,,,,,,,,,,,,,,
Phel_clc_contig_1092,41.3376193550482,1.41151173342164,0.547059292354607,2.58018052731785,0.00987486779227525,0.0481318779128175,Phel_clc_contig_1092,sp,Q9P0J7,KCMF1_HUMAN,60.64,343,116,5,1920,904,1,328,7E-124,380
Phel_clc_contig_10932,115.258029515928,1.93510940146122,0.368913693624956,5.24542578630461,1.55921814274501E-07,5.0525645393219E-06,,,,,,,,,,,,,,
Phel_clc_contig_10939,55.4808009213363,4.07616768117689,0.524424757564248,7.77264540314444,7.68636925023832E-15,1.22636672774777E-12,,,,,,,,,,,,,,
Phel_clc_contig_10940,596.183559149422,-1.82405717675253,0.390014091412071,-4.67690069901941,2.91243200784753E-06,6.44328524227326E-05,,,,,,,,,,,,,,
Phel_clc_contig_10943,79.6676061867321,1.08328133671643,0.421719332556083,2.56872581617389,0.0102073183750999,0.049338429537357,,,,,,,,,,,,,,
Phel_clc_contig_10956,44.1489851573222,1.51506671726072,0.566641223911251,2.67376719752747,0.00750044990378215,0.0390828757217029,,,,,,,,,,,,,,
Phel_clc_contig_10957,8.98253927121536,3.58800063781924,0.763298801012821,4.70065016879146,2.59334462790957E-06,5.84729333049742E-05,,,,,,,,,,,,,,
Phel_clc_contig_10958,38.2219978564207,-1.18969243110283,0.45263960376229,-2.62834365622061,0.00858017863965956,0.0432632996147725,,,,,,,,,,,,,,
Phel_clc_contig_10959,24.9556023145189,-1.99305137005313,0.61088162089811,-3.26258198294291,0.00110402234610843,0.0087924825339185,Phel_clc_contig_10959,sp,Q68CZ1,FTM_HUMAN,53.03,330,146,5,3,986,601,923,3E-102,357
Phel_clc_contig_1097,928.755347636243,4.63736532981691,0.653377788142622,7.097525220439,1.27010634323678E-12,1.32846067356216E-10,,,,,,,,,,,,,,
Phel_clc_contig_10971,38.5899188916623,1.93321196852602,0.59779804197886,3.23388809057756,0.00122117296057475,0.0095200924756691,,,,,,,,,,,,,,
Phel_clc_contig_1098,523.862960523856,1.67961865079774,0.383542001561353,4.37923002946278,1.19099364847325E-05,0.000214778136205038,,,,,,,,,,,,,,
Phel_clc_contig_10981,62.1922476849475,2.86942576641075,0.642857503821951,4.46354868590829,8.0613270703757E-06,0.000155343505377649,Phel_clc_contig_10981,sp,O60285,NUAK1_HUMAN,45.69,383,174,6,2276,1167,44,405,5E-97,322
Phel_clc_contig_10990,83.3332416135708,-1.12054008977573,0.425659561483645,-2.63247954743473,0.00847641263778071,0.0428762548983067,Phel_clc_contig_10990,sp,Q96LD8,SENP8_HUMAN,50.96,208,99,3,2417,1800,5,211,3E-56,196
Phel_clc_contig_10995,35.237959509452,2.72369020306077,0.723026379415998,3.76706892113777,0.000165175412514392,0.00190665695365325,,,,,,,,,,,,,,
Phel_clc_contig_11,5741.94288734952,2.74854202431208,0.496760018549294,5.5329372769144,3.14912107394141E-08,1.26145749912968E-06,,,,,,,,,,,,,,
Phel_clc_contig_11006,56.487198979576,3.32581286903689,0.56414289261727,5.89533771064134,3.73915849386296E-09,1.84285698858529E-07,Phel_clc_contig_11006,sp,P10809,CH60_HUMAN,74.15,561,140,1,1774,92,1,556,0,854
Phel_clc_contig_11010,16.5608183624246,2.04432535971527,0.723297482693118,2.82639634262717,0.00470749772985251,0.0271865213987525,,,,,,,,,,,,,,
Phel_clc_contig_11013,77.0422819044741,1.66262184649919,0.475331201946536,3.49781760526253,0.00046908181597206,0.00444235580951005,,,,,,,,,,,,,,
Phel_clc_contig_11029,94.6695431841529,-1.35765485634433,0.514435420406533,-2.63911620873897,0.00831224819333646,0.04221599588237,,,,,,,,,,,,,,
Phel_clc_contig_11036,78.4314835991237,1.53462482599745,0.501423739331094,3.06053484433079,0.00220942050508359,0.0151315968894903,Phel_clc_contig_11036,sp,Q3UDK1,TRAD1_MOUSE,25.78,446,251,9,1,1284,6,389,5E-32,137
Phel_clc_contig_11038,47.6805541922505,5.25443916673941,0.735655044379774,7.14253128131459,9.16276555660193E-13,9.74618006407596E-11,,,,,,,,,,,,,,
Phel_clc_contig_11040,88.575270245694,1.2515662679988,0.479773406373332,2.60866119583314,0.00908971890714685,0.0452491110166192,,,,,,,,,,,,,,
Phel_clc_contig_11050,64.9778145821409,-1.49500038617722,0.499677809721733,-2.99192871304366,0.00277220989350627,0.0180721591637959,,,,,,,,,,,,,,
Phel_clc_contig_1106,116.465084182589,-0.96441725445206,0.346660209993086,-2.78202466464581,0.0054020934429639,0.0301975098725301,,,,,,,,,,,,,,
Phel_clc_contig_11063,30.4527535604607,1.87403037954308,0.544968691776847,3.43878539780494,0.000584330248585331,0.0053274506489666,Phel_clc_contig_11063,sp,P61082,UBC12_MOUSE,82.61,184,31,1,149,700,1,183,4E-109,320
Phel_clc_contig_11069,13.7129515352876,2.27921395832923,0.69075869172211,3.29958057081697,0.000968294276570369,0.00795378549083348,,,,,,,,,,,,,,
Phel_clc_contig_1107,46.794203450256,-1.94179555919894,0.58731615034386,-3.30621856399158,0.000945642936195532,0.00780518174474058,,,,,,,,,,,,,,
Phel_clc_contig_11100,214.503634836456,-1.17778541476171,0.404836902531792,-2.90928373227838,0.00362257926084869,0.0221723991365404,,,,,,,,,,,,,,
Phel_clc_contig_11101,105.270079152896,1.35939085648264,0.473512274081669,2.87086720005104,0.00409347455898439,0.0243885587094934,,,,,,,,,,,,,,
Phel_clc_contig_11115,385.757313390773,-1.86868397075768,0.36815751781958,-5.07577295127639,3.85923910492467E-07,1.1247352109662E-05,,,,,,,,,,,,,,
Phel_clc_contig_1112,1672.03048494309,3.91972992190786,0.513462012681471,7.63392388355609,2.27714389726658E-14,3.34935844951859E-12,Phel_clc_contig_1112,sp,Q61824,ADA12_MOUSE,41,700,376,9,318,2390,65,736,1E-151,499
Phel_clc_contig_11123,7.07745048156839,2.50714794992235,0.809269520277689,3.0980382766202,0.00194806266080417,0.0136902484938261,,,,,,,,,,,,,,
Phel_clc_contig_11134,78.371609519604,-1.29820452790659,0.392881685672401,-3.30431418732274,0.00095209066061984,0.0078480783132617,,,,,,,,,,,,,,
Phel_clc_contig_11143,135.10905938887,3.18969206654198,0.400430945077607,7.96564827407081,1.64359822956986E-15,2.81309307891924E-13,,,,,,,,,,,,,,
Phel_clc_contig_11146,88.8781774173206,-1.26697291661209,0.43963333226676,-2.8818854796099,0.00395303377044566,0.0236867494577277,,,,,,,,,,,,,,
Phel_clc_contig_11151,36.7211877907361,1.79939328451148,0.463055836881644,3.8859099512256,0.000101947294052902,0.00128149667239834,,,,,,,,,,,,,,
Phel_clc_contig_11159,450.691397796661,-1.95241269927734,0.381903654402921,-5.11231740458151,3.18230534755588E-07,9.46497042313343E-06,,,,,,,,,,,,,,
Phel_clc_contig_1116,117.866973788182,1.21962334815711,0.381067272395334,3.20054603611254,0.001371674552782,0.0104679841123741,,,,,,,,,,,,,,
Phel_clc_contig_11165,149.515869850076,-1.41937405112918,0.393482244468328,-3.60721245007392,0.000309504236607002,0.00316858959358348,,,,,,,,,,,,,,
Phel_clc_contig_1117,3191.84303322656,1.61570719739651,0.277292361724765,5.82672810511898,5.65245902018907E-09,2.63152414379783E-07,Phel_clc_contig_1117,sp,O14807,RASM_HUMAN,73.99,173,45,0,1240,1758,6,178,4E-75,255
Phel_clc_contig_11178,87.7296848210243,-1.38663824731424,0.468456825862121,-2.96001289929408,0.00307626161618462,0.0195956454816423,,,,,,,,,,,,,,
Phel_clc_contig_11181,68.1214557259396,1.78053916598449,0.593632531400352,2.99939621197018,0.00270515270692842,0.0177270831929486,,,,,,,,,,,,,,
Phel_clc_contig_11189,88.3592487015526,2.40784729166271,0.408568088510984,5.89338071027047,3.78373279547695E-09,1.85679247330402E-07,Phel_clc_contig_11189,sp,P30937,SSR4_RAT,28.06,335,210,10,246,1232,27,336,2E-22,103
Phel_clc_contig_11195,45.2798241844542,-1.2384835206494,0.45006692191144,-2.75177637003302,0.00592729820514689,0.0326010059328953,,,,,,,,,,,,,,
Phel_clc_contig_11199,13.8295477990404,2.01920984292236,0.671189785785191,3.00840371186548,0.00262624009108747,0.0173245347564484,,,,,,,,,,,,,,
Phel_clc_contig_11202,77.4881601301763,1.93944523167154,0.661422851675605,2.93223197045321,0.00336535273651129,0.0209660807314024,,,,,,,,,,,,,,
Phel_clc_contig_11217,25.0967975603949,-2.66472267923128,0.632685731517907,-4.21176351304496,2.53384740096755E-05,0.000408431036113152,,,,,,,,,,,,,,
Phel_clc_contig_11218,185.451251168399,1.5567094015062,0.3125270515853,4.98103890082396,6.32438237660532E-07,1.72563981165722E-05,,,,,,,,,,,,,,
Phel_clc_contig_11219,44.7649723713241,-1.54085840314413,0.483074031814097,-3.18969412898829,0.00142423446883539,0.0107686997368529,Phel_clc_contig_11219,sp,Q9V3D2,HEM6_DROME,66.67,168,56,0,3,506,223,390,2E-65,229
Phel_clc_contig_1122,71.6387532010161,1.46725529155202,0.3626713962701,4.04568793304912,5.21696929844866E-05,0.000736280966880756,,,,,,,,,,,,,,
Phel_clc_contig_11226,52.9223594262573,-1.45947640400348,0.539880699248512,-2.70333132122523,0.00686482808761868,0.0364213445962989,Phel_clc_contig_11226,sp,Q7L622,G2E3_HUMAN,32.51,363,224,9,45,1124,349,693,1E-47,184
Phel_clc_contig_11228,74.4287398044488,1.24115278150233,0.348148825598014,3.56500637154355,0.000363847349453682,0.00360155312732096,,,,,,,,,,,,,,
Phel_clc_contig_1123,777.709879875811,2.13605006461253,0.568522841376972,3.7571930433595,0.000171829942423872,0.0019712421430845,,,,,,,,,,,,,,
Phel_clc_contig_11242,64.749011223709,1.71565157423099,0.450563067654364,3.80779450735431,0.000140211708217533,0.00167285540596419,,,,,,,,,,,,,,
Phel_clc_contig_11243,105.803236411685,-1.28411329738484,0.423472668513909,-3.03234043861951,0.00242665352505103,0.0162748583964255,Phel_clc_contig_11243,sp,Q7Z2H8,S36A1_HUMAN,45.63,263,125,5,2759,2013,37,295,2E-44,173
Phel_clc_contig_11244,285.957165314948,1.20660825535278,0.382098845332509,3.15784323897333,0.00158941002409514,0.0117256357851251,,,,,,,,,,,,,,
Phel_clc_contig_11249,103.495524724553,2.51138320727043,0.610954901212284,4.1105868899443,3.94654732599004E-05,0.000584132441088164,,,,,,,,,,,,,,
Phel_clc_contig_11257,121.157530368018,-1.17718070696667,0.385735801894471,-3.05177974454319,0.00227488960158569,0.0154898179128585,,,,,,,,,,,,,,
Phel_clc_contig_11259,53.9548325904928,-1.50985030441853,0.49193489677284,-3.06920756043808,0.00214627418933912,0.0147689708196957,,,,,,,,,,,,,,
Phel_clc_contig_11264,65.8232643632805,1.04817306018919,0.361448635116956,2.89992258471257,0.00373254833824675,0.022683243242147,,,,,,,,,,,,,,
Phel_clc_contig_1127,284.789815428028,-1.16487179382092,0.365820043475146,-3.18427547806047,0.00145116837481078,0.0109372085638761,,,,,,,,,,,,,,
Phel_clc_contig_11273,176.163402634238,-1.83778005512162,0.400165875549333,-4.59254566021847,4.37871665902399E-06,9.14962247940562E-05,,,,,,,,,,,,,,
Phel_clc_contig_11274,103.163141804926,1.39575052921406,0.473073908757919,2.95038577138756,0.00317377378423309,0.0200396908530285,,,,,,,,,,,,,,
Phel_clc_contig_11277,18.5422762338948,-1.93808460393747,0.732333095409295,-2.64645229894232,0.00813409762712698,0.0415578442404124,,,,,,,,,,,,,,
Phel_clc_contig_1128,1016.11008421062,3.57618785076872,0.487722290718397,7.33242650341268,2.26022431532206E-13,2.79955547266897E-11,Phel_clc_contig_1128,sp,O15072,ATS3_HUMAN,35.99,967,518,21,211,2982,4,912,0,593
Phel_clc_contig_11288,157.96665156682,-1.72444192430791,0.413197440716759,-4.17340901559455,3.00075527118874E-05,0.000468451239557798,,,,,,,,,,,,,,
Phel_clc_contig_11292,12.6475127863357,1.73826548304466,0.633885046054961,2.74224087452909,0.0061021575217329,0.0332615285644659,,,,,,,,,,,,,,
Phel_clc_contig_11300,240.165541663032,-1.64465801878707,0.564991654337776,-2.91094214606545,0.0036034073214867,0.0220837726698014,,,,,,,,,,,,,,
Phel_clc_contig_11301,42.8662387691,2.4441300145073,0.525339964455087,4.6524730267618,3.27977651095725E-06,7.11386548062121E-05,,,,,,,,,,,,,,
Phel_clc_contig_11316,8.07912988087092,1.97971644320631,0.735719662348008,2.69085705401451,0.00712687249334776,0.0374817844043509,,,,,,,,,,,,,,
Phel_clc_contig_11329,101.992779703334,-1.01865031400661,0.389296908388519,-2.61664116014504,0.00887996389629388,0.0443927456918547,Phel_clc_contig_11329,sp,Q4KMD3,U1SBP_DANRE,63.86,166,60,0,94,591,3,168,3E-56,196
Phel_clc_contig_11334,44.9862114684165,4.09341764765716,0.626834943253706,6.53029588045857,6.56398888554948E-11,5.04409056115266E-09,,,,,,,,,,,,,,
Phel_clc_contig_11341,46.4662274669715,1.77348633991844,0.685822392755185,2.58592655861488,0.00971176211233664,0.0475214705565433,,,,,,,,,,,,,,
Phel_clc_contig_11344,522.400391975428,-1.47025539943001,0.474141411065955,-3.10087953744562,0.00192946767489903,0.0135849244260748,,,,,,,,,,,,,,
Phel_clc_contig_11348,362.225285380908,-1.61698728466531,0.351673888940343,-4.59797367822099,4.26619876739765E-06,8.94428999930908E-05,,,,,,,,,,,,,,
Phel_clc_contig_11349,17.8257433345323,-1.9413305560436,0.717321671040664,-2.70635983048886,0.00680252929460846,0.0361680934847765,,,,,,,,,,,,,,
Phel_clc_contig_11353,61.8059735008143,-1.68142383689141,0.522512206411213,-3.21796087490469,0.00129105427455892,0.00996992568790844,,,,,,,,,,,,,,
Phel_clc_contig_11360,20.2414323568294,2.25288172056578,0.783507702067197,2.87537916298947,0.00403542576269075,0.0240884466817307,,,,,,,,,,,,,,
Phel_clc_contig_11378,66.9269729456118,-1.40751082373134,0.416679798432145,-3.37791951764262,0.000730364532857608,0.00638077636200008,Phel_clc_contig_11378,sp,Q7ZUX3,WIPI4_DANRE,68.98,216,58,2,1560,940,137,352,3E-101,315
Phel_clc_contig_11380,14.1572442933583,3.68198211271681,0.768818257531803,4.78914499837369,1.6749342560242E-06,4.05842821598039E-05,,,,,,,,,,,,,,
Phel_clc_contig_11386,34.8992707330656,1.7788321703024,0.566290714950139,3.14119960532821,0.00168257315550651,0.012278218914233,Phel_clc_contig_11386,sp,O15027,SC16A_HUMAN,53.3,424,189,3,1600,356,1289,1712,8E-145,465
Phel_clc_contig_11396,35.4409892002054,-1.61713423027513,0.624739320339705,-2.58849439698433,0.00963965152282955,0.0472619060469562,,,,,,,,,,,,,,
Phel_clc_contig_114,643.880789211919,1.20681091399407,0.304649003210571,3.96131581352961,7.4537867804192E-05,0.00099667928774824,,,,,,,,,,,,,,
Phel_clc_contig_11403,276.486934487542,-2.02511998522454,0.435728398864825,-4.64766581774439,3.35712205107666E-06,7.23992403844447E-05,,,,,,,,,,,,,,
Phel_clc_contig_11404,9.53267188299331,2.43136021242019,0.714519133003576,3.40279231180226,0.000667009622753819,0.00593748944093908,,,,,,,,,,,,,,
Phel_clc_contig_11415,179.808948993834,-1.78148883401905,0.627351748745997,-2.83969692852541,0.00451564132849041,0.0263687780183891,Phel_clc_contig_11415,sp,Q8BZM1,GLMN_MOUSE,39.77,259,152,4,436,1212,336,590,3E-52,199
Phel_clc_contig_11416,51.7635300020409,3.06324393729429,0.550767729434139,5.56177091283376,2.67050709063187E-08,1.08826054102438E-06,,,,,,,,,,,,,,
Phel_clc_contig_11424,268.281750040344,-2.21978760918443,0.335466639772686,-6.6170144688264,3.66525634434369E-11,3.00025135630255E-09,Phel_clc_contig_11424,sp,Q5R5C9,SCPDL_PONAB,50.36,421,203,3,315,1559,2,422,1E-140,442
Phel_clc_contig_11428,39.8849587199827,-1.56678657997947,0.472664098213092,-3.31479921132727,0.000917089728314744,0.00762297938851289,,,,,,,,,,,,,,
Phel_clc_contig_11433,8.19984751866568,-2.01139198332069,0.771775153310991,-2.60618908848208,0.00915559024627934,0.0454328670444653,,,,,,,,,,,,,,
Phel_clc_contig_11435,69.4209725433304,-1.78094883044419,0.527746442060178,-3.37462972463035,0.000739150695929145,0.00643557195615568,Phel_clc_contig_11435,sp,Q49B93,SC5AC_MOUSE,30.55,275,171,5,1,813,281,539,2E-29,129
Phel_clc_contig_11439,32.991408892487,-2.12622928769403,0.554655284893009,-3.83342473353369,0.000126371479404325,0.00153496505983563,Phel_clc_contig_11439,sp,Q99536,VAT1_HUMAN,55.65,336,144,2,154,1155,53,385,2E-124,385
Phel_clc_contig_11441,64.9113166817676,-1.44136827050393,0.482825998321373,-2.98527476878853,0.0028332370025296,0.0183872356001352,,,,,,,,,,,,,,
Phel_clc_contig_11449,49.9624094553385,-1.64536155316234,0.544729920762909,-3.02050886218617,0.00252350323166134,0.0167583757821828,,,,,,,,,,,,,,
Phel_clc_contig_1145,1183.72462524906,1.84893567561381,0.391565856381809,4.72190219213328,2.33649044810033E-06,5.40406703518243E-05,,,,,,,,,,,,,,
Phel_clc_contig_11450,44.0439935350011,1.38322924974391,0.514435261407238,2.68883055558843,0.00717028052723425,0.0376344776934037,,,,,,,,,,,,,,
Phel_clc_contig_11461,35.7629583505256,-2.52432231557871,0.623812564670496,-4.04660383349617,5.19660794240559E-05,0.000734508541529054,,,,,,,,,,,,,,
Phel_clc_contig_11464,94.8787168392741,-1.38806506030973,0.42151250535128,-3.2930578397738,0.00099104084791675,0.00810676863189546,,,,,,,,,,,,,,
Phel_clc_contig_11465,161.794879149422,1.34971052470581,0.427411386839738,3.15787217248823,0.00158925228665331,0.0117256357851251,,,,,,,,,,,,,,
Phel_clc_contig_11468,36.4704558312877,1.46522960771299,0.560654814926883,2.61342553154399,0.008963961611768,0.0447176749509158,Phel_clc_contig_11468,sp,O57478,HEMH_XENLA,71.7,364,100,1,1264,173,49,409,0,535
Phel_clc_contig_1148,205.63446044655,1.54562781011737,0.377504314669891,4.09433150841983,4.23388172090202E-05,0.000617916985731956,,,,,,,,,,,,,,
Phel_clc_contig_11480,51.5037282726087,1.42079294393862,0.552334773363229,2.57234020463215,0.0101013575264646,0.0489771460599407,,,,,,,,,,,,,,
Phel_clc_contig_11484,95.1834171791522,1.74192587702922,0.588040450612969,2.96225519046088,0.00305394556232831,0.0195102250091466,,,,,,,,,,,,,,
Phel_clc_contig_11488,156.554404993866,-2.11212341791603,0.478461624558321,-4.41440506303045,1.01288152809422E-05,0.000188019760397705,Phel_clc_contig_11488,sp,Q9UGM3,DMBT1_HUMAN,30.4,500,267,15,247,1596,234,702,2E-45,183
Phel_clc_contig_1150,237.289467341902,1.73350120092696,0.363801487948439,4.76496457093283,1.88886835892208E-06,4.49011674159418E-05,,,,,,,,,,,,,,
Phel_clc_contig_11500,73.4182865150408,-1.90240324411388,0.51595511688088,-3.68714871094706,0.000226780840138399,0.00246776821582964,,,,,,,,,,,,,,
Phel_clc_contig_11504,28.6345004465986,3.094688822862,0.721823481817515,4.28732079354045,1.80841044094375E-05,0.00030700580136743,,,,,,,,,,,,,,
Phel_clc_contig_11508,233.864068877028,-1.69592865180227,0.5186227895401,-3.27006195255356,0.00107523932704466,0.00863631860506391,Phel_clc_contig_11508,sp,Q9Y4P3,TBL2_HUMAN,54.34,346,150,3,3974,2955,77,420,8E-124,400
Phel_clc_contig_1151,39.6026979038065,1.7878408792768,0.575846955741653,3.10471534398264,0.00190462226660471,0.0134907161073615,,,,,,,,,,,,,,
Phel_clc_contig_11517,75.758661963805,-1.91278628741836,0.392278431267035,-4.87609344526075,1.08207364254936E-06,2.80222840003806E-05,,,,,,,,,,,,,,
Phel_clc_contig_11521,158.947589892079,-2.7746079432619,0.456159123836945,-6.08254400333707,1.18290417073903E-09,6.70799301882642E-08,,,,,,,,,,,,,,
Phel_clc_contig_11527,215.599760187269,-1.24754445484991,0.437595174983056,-2.85090998752035,0.00435943085356778,0.0256169293142591,,,,,,,,,,,,,,
Phel_clc_contig_1153,22.9998020198656,-2.14581150200254,0.592155316303719,-3.62373087418495,0.000290383759413432,0.00300937422962256,,,,,,,,,,,,,,
Phel_clc_contig_11530,292.179392787874,-1.67798957917159,0.463405376038656,-3.62099722173189,0.000293469666552751,0.00302914112510342,,,,,,,,,,,,,,
Phel_clc_contig_11532,118.915832912764,-1.42617360774955,0.441711565880639,-3.22874408983652,0.00124335102317866,0.00966497510874675,,,,,,,,,,,,,,
